GeoName,Total Hispanic,Total Black,Total Asian,Pop,% Hispanic,% Black,% Asian
,7079.6,1206.2,568.0,5872.0,120.56539509536786,20.541553133514988,9.673024523160763
,2121.1,2507.1,351.0,3752.0,56.53251599147121,66.82036247334754,9.35501066098081
,7983.3,1314.0,1817.0,7205.0,110.80222068008328,18.23733518390007,25.218598195697435
,3064.5,2577.5,103.0,3905.0,78.47631241997439,66.00512163892446,2.63764404609475
,6589.6,1111.9,1707.0,6135.0,107.40994295028526,18.123879380603096,27.823960880195596
,1230.1,3268.8,33.0,3211.0,38.308938025537216,101.80006228589224,1.027717222049206
,4426.5,730.1,866.0,4179.0,105.92246949030869,17.47068676716918,20.72266092366595
,803.3,2547.1,24.0,2553.0,31.464943204073638,99.76889933411672,0.9400705052878966
,8018.2,1196.3,2856.0,7667.0,104.58067040563455,15.603234641972088,37.250554323725055
,1653.4,8304.3,47.0,6982.0,23.68089372672587,118.93869951303351,0.6731595531366371
,495.3,2419.9,23.0,2230.0,22.210762331838566,108.51569506726457,1.031390134529148
,3760.6,777.4,1307.0,3711.0,101.33656696308273,20.948531393155484,35.219617353812986
,4745.9,1333.0,622.0,4334.0,109.50392247346561,30.75680664513152,14.351638209506229
,928.5,3034.2,70.0,2952.0,31.453252032520325,102.78455284552845,2.3712737127371275
,5228.0,1248.5,2086.0,5185.0,100.82931533269046,24.079074252651882,40.2314368370299
,6282.9,1279.9,346.0,5050.0,124.41386138613862,25.344554455445547,6.851485148514852
,1446.6,3139.8,267.0,3649.0,39.64373801041381,86.04549191559332,7.317073170731707
,851.9,773.9,0.0,1192.0,71.46812080536913,64.9244966442953,0.0
,0.0,0.0,0.0,2.0,0.0,0.0,0.0
,43.7,40.0,0.0,122.0,35.81967213114755,32.78688524590164,0.0
,618.5,1893.5,173.0,2061.0,30.009704027171274,91.87287724405628,8.393983503153809
,1472.0,3675.3,104.0,3877.0,37.967500644828476,94.7975238586536,2.682486458602012
,871.4,4472.5,44.0,3984.0,21.872489959839356,112.26154618473896,1.104417670682731
,413.7,2409.2,28.0,2007.0,20.61285500747384,120.03986048829096,1.3951170901843548
,512.0,110.3,0.0,1946.0,26.3103802672148,5.6680369989722506,0.0
,772.1,89.9,0.0,2229.0,34.638851502916104,4.033198743831315,0.0
,408.2,101.3,26.0,1817.0,22.465602641717116,5.575123830489819,1.4309301045679692
,623.8,102.6,0.0,2142.0,29.122315592903824,4.7899159663865545,0.0
,1150.5,2600.4,28.0,3056.0,37.64725130890053,85.09162303664922,0.9162303664921465
,6060.2,2871.8,0.0,5662.0,107.03285058283292,50.72059342988343,0.0
,1402.0,2670.1,0.0,2890.0,48.5121107266436,92.39100346020761,0.0
,3752.1,4636.2,168.0,6599.0,56.85861494165783,70.25609940900137,2.5458402788301258
,2852.3,4410.0,29.0,5552.0,51.3742795389049,79.43083573487031,0.5223342939481268
,2454.0,3523.7,48.0,4445.0,55.20809898762654,79.27334083239595,1.079865016872891
,1815.0,4024.7,25.0,4434.0,40.93369418132612,90.76905728461885,0.5638249887235002
,3039.0,5401.3,36.0,6228.0,48.795761078998076,86.72607578676943,0.5780346820809248
,2106.0,5080.7,0.0,5155.0,40.85354025218235,98.55868089233753,0.0
,2435.8,2829.3,26.0,3707.0,65.70811977340168,76.32317237658485,0.7013757755597518
,1143.6,4295.5,25.0,3888.0,29.41358024691358,110.48096707818931,0.6430041152263375
,0.0,0.0,0.0,41.0,0.0,0.0,0.0
,0.0,0.0,0.0,5.0,0.0,0.0,0.0
,2085.1,165.6,134.0,4445.0,46.90888638920135,3.7255343082114734,3.014623172103487
,0.0,0.0,0.0,0.0,,,
,663.3,184.9,641.0,4616.0,14.369584055459272,4.005632582322357,13.886481802426342
,1474.0,40.1,82.0,1205.0,122.32365145228216,3.3278008298755184,6.804979253112033
,164.2,43.1,323.0,3850.0,4.264935064935065,1.1194805194805195,8.38961038961039
,452.0,57.3,681.0,4404.0,10.263396911898274,1.3010899182561309,15.463215258855586
,25.9,37.4,284.0,2640.0,0.981060606060606,1.4166666666666665,10.757575757575758
,527.6,78.7,568.0,4415.0,11.95016987542469,1.7825594563986409,12.865232163080409
,549.4,101.9,1049.0,5167.0,10.632862395974453,1.972130830269015,20.301916005419006
,60.6,80.8,564.0,1578.0,3.840304182509506,5.120405576679341,35.741444866920155
,277.9,202.9,879.0,2465.0,11.273833671399593,8.231237322515213,35.65922920892495
,1581.0,1470.0,2479.0,5161.0,30.63359813989537,28.482852160434025,48.0333268746367
,899.5,769.0,3476.0,5801.0,15.505947250474057,13.256335114635407,59.92070332701258
,955.9,1048.3,0.0,2563.0,37.29613733905579,40.90128755364807,0.0
,0.0,0.0,0.0,6.0,0.0,0.0,0.0
,0.0,0.0,0.0,16.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,,,
,2020.6,131.3,379.0,1694.0,119.2798110979929,7.750885478158207,22.373081463990555
,800.2,141.3,1056.0,5975.0,13.392468619246864,2.3648535564853557,17.673640167364017
,4449.8,256.5,1410.0,4589.0,96.96665940292003,5.589453039877969,30.725648289387664
,1880.6,2220.1,1255.0,3940.0,47.73096446700507,56.347715736040605,31.85279187817259
,1458.9,1537.4,1121.0,3149.0,46.32899333121626,48.82184820577962,35.59860273102572
,494.9,26.4,553.0,1811.0,27.32744340143567,1.4577581446714523,30.53561568194368
,412.8,750.4,1386.0,3395.0,12.159057437407954,22.103092783505154,40.824742268041234
,0.0,0.0,0.0,0.0,,,
,968.7,862.6,1229.0,4807.0,20.15186186810901,17.94466403162055,25.566881630954857
,770.4,38.1,1046.0,3489.0,22.080825451418747,1.0920034393809115,29.97993694468329
,298.9,587.5,381.0,2402.0,12.443796835970025,24.458784346378017,15.861781848459616
,1113.5,33.8,1083.0,3959.0,28.125789340742614,0.853750947208891,27.355392775953526
,529.3,285.1,1972.0,4565.0,11.594742606790799,6.245345016429354,43.198247535596934
,77.8,0.0,315.0,1529.0,5.088293001962066,0.0,20.601700457815568
,519.0,298.9,439.0,2644.0,19.629349470499243,11.30484114977307,16.603630862329805
,554.0,220.3,462.0,3398.0,16.303708063566805,6.483225426721602,13.596233078281342
,691.7,237.1,741.0,3810.0,18.15485564304462,6.223097112860892,19.448818897637796
,78.1,0.0,322.0,2448.0,3.1903594771241828,0.0,13.153594771241831
,295.2,29.8,326.0,3476.0,8.492520138089759,0.857307249712313,9.378596087456847
,33.7,0.0,83.0,1154.0,2.9202772963604855,0.0,7.192374350086656
,343.8,137.7,91.0,1951.0,17.62173244490005,7.057919015889287,4.664274730907227
,351.0,171.9,127.0,2412.0,14.55223880597015,7.1268656716417915,5.265339966832505
,504.1,0.0,323.0,2535.0,19.88560157790927,0.0,12.741617357001973
,559.2,47.7,158.0,2658.0,21.03837471783296,1.7945823927765239,5.944319036869826
,179.1,0.0,633.0,1879.0,9.531665779670037,0.0,33.68813198509846
,347.5,0.0,266.0,2668.0,13.024737631184408,0.0,9.970014992503748
,626.7,100.4,49.0,2164.0,28.96025878003697,4.639556377079482,2.2643253234750462
,0.0,0.0,0.0,86.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,,,
,784.3,0.0,527.0,3426.0,22.892586106246352,0.0,15.382370110916522
,582.9,23.9,371.0,2692.0,21.65304606240713,0.887815750371471,13.781575037147103
,152.4,0.0,215.0,1734.0,8.788927335640139,0.0,12.399077277970012
,955.0,26.8,714.0,3450.0,27.681159420289852,0.7768115942028986,20.695652173913043
,669.4,241.1,0.0,1742.0,38.427095292766936,13.840413318025258,0.0
,1029.5,24.8,697.0,2876.0,35.79624478442281,0.8623087621696801,24.235048678720446
,880.7,35.1,694.0,2958.0,29.77349560513861,1.1866125760649087,23.46179851250845
,280.3,0.0,107.0,2007.0,13.966118584952666,0.0,5.331340308918784
,931.0,43.2,903.0,3623.0,25.696936240684515,1.192382003864201,24.924096052994756
,778.0,35.6,345.0,5461.0,14.246475004577915,0.6518952572788866,6.317524262955502
,1309.2,33.8,917.0,3974.0,32.94413688978359,0.8505284348263713,23.07498741821842
,162.4,0.0,296.0,3618.0,4.488667772249862,0.0,8.181315644002211
,2150.4,75.3,1832.0,5491.0,39.16226552540521,1.3713349116736477,33.36368603168822
,234.6,25.5,69.0,1631.0,14.38381361128142,1.5634580012262416,4.230533415082771
,310.0,32.6,173.0,1962.0,15.80020387359837,1.6615698267074412,8.817533129459736
,789.9,55.2,761.0,2454.0,32.18826405867971,2.249388753056235,31.010594947025265
,2738.3,1779.8,542.0,4362.0,62.77624942686841,40.802384227418614,12.425492893168272
,1810.0,27.2,1203.0,2082.0,86.93563880883765,1.3064361191162344,57.78097982708934
,5381.7,0.0,3246.0,5829.0,92.32629953679876,0.0,55.68708183221822
,902.9,42.9,401.0,4691.0,19.247495203581323,0.9145171605201449,8.548283947985503
,4720.0,138.8,2138.0,4872.0,96.88013136288998,2.848932676518884,43.883415435139575
,1028.7,125.2,614.0,5690.0,18.079086115992972,2.2003514938488578,10.790861159929701
,6106.4,221.1,1497.0,5333.0,114.50215638477404,4.14588411775736,28.07050440652541
,4623.0,56.4,883.0,4024.0,114.88568588469185,1.401590457256461,21.94333996023857
,4268.8,154.7,782.0,4008.0,106.50698602794411,3.8597804391217565,19.510978043912175
,3459.6,116.4,339.0,3311.0,104.48807006946541,3.515554213228632,10.238598610691634
,5946.9,3340.4,770.0,6673.0,89.11883710475048,50.05844447774614,11.539037913981717
,0.0,0.0,0.0,0.0,,,
,2626.2,64.9,994.0,3258.0,80.60773480662982,1.992019643953346,30.50951503990178
,1050.9,23.2,1298.0,1886.0,55.72110286320255,1.2301166489925768,68.82290562036056
,840.4,0.0,1097.0,1391.0,60.416966211358734,0.0,78.86412652767793
,876.1,0.0,2075.0,2087.0,41.97891710589363,0.0,99.42501197891711
,2137.8,55.6,3080.0,3424.0,62.43574766355141,1.6238317757009346,89.95327102803739
,930.8,0.0,4420.0,3127.0,29.766549408378634,0.0,141.34953629677008
,339.4,0.0,3816.0,3168.0,10.713383838383837,0.0,120.45454545454545
,5217.4,48.7,4157.0,6462.0,80.73970906839986,0.7536366450015476,64.32992881460848
,5130.0,42.6,7222.0,7440.0,68.95161290322581,0.5725806451612904,97.06989247311827
,3809.5,34.4,9361.0,7741.0,49.21198811523059,0.4443870300994703,120.92752874305646
,3674.4,316.8,629.0,4590.0,80.05228758169935,6.901960784313725,13.703703703703704
,2240.3,0.0,9602.0,6578.0,34.05746427485558,0.0,145.97141988446336
,240.7,0.0,5233.0,3015.0,7.983416252072968,0.0,173.56550580431178
,123.0,0.0,4936.0,2965.0,4.148397976391231,0.0,166.47554806070826
,513.4,0.0,4828.0,3037.0,16.904840302930523,0.0,158.9726703984195
,127.4,0.0,5154.0,2820.0,4.5177304964539005,0.0,182.7659574468085
,503.9,0.0,4700.0,2876.0,17.52086230876217,0.0,163.4214186369958
,472.0,0.0,4385.0,2840.0,16.619718309859156,0.0,154.40140845070422
,1408.2,29.0,1451.0,2709.0,51.98228128460687,1.0705057216685123,53.56220007382798
,2915.3,63.9,3949.0,6636.0,43.931585292344785,0.9629294755877035,59.50874020494273
,883.7,119.8,1965.0,4150.0,21.29397590361446,2.886746987951807,47.34939759036145
,791.0,26.5,8733.0,5529.0,14.30638451799602,0.47929101103273647,157.9489962018448
,1084.9,40.5,490.0,2672.0,40.602544910179645,1.5157185628742516,18.33832335329341
,206.7,0.0,4134.0,2578.0,8.017843289371605,0.0,160.3568657874321
,359.3,118.0,87.0,1589.0,22.6117054751416,7.426054122089365,5.475141598489616
,0.0,0.0,0.0,0.0,,,
,115.0,0.0,1832.0,1176.0,9.77891156462585,0.0,155.78231292517006
,525.0,24.2,347.0,1916.0,27.40083507306889,1.2630480167014613,18.11064718162839
,3678.6,22.4,4700.0,5521.0,66.62923383445028,0.4057236007969571,85.12950552436152
,969.4,0.0,2017.0,3085.0,31.423014586709886,0.0,65.38087520259319
,2003.4,1521.7,367.0,4036.0,49.638255698711596,37.70317145688801,9.093161546085234
,251.3,0.0,3598.0,2567.0,9.789637709388392,0.0,140.16361511492016
,460.9,233.6,356.0,2333.0,19.755679382768964,10.012858979854265,15.259322760394342
,658.1,720.1,511.0,3318.0,19.83423749246534,21.702833031946955,15.400843881856542
,1769.5,49.9,2026.0,5347.0,33.09332335889283,0.9332335889283709,37.890405835047694
,1093.8,423.4,616.0,3979.0,27.48931892435285,10.64086453882885,15.481276702689117
,585.7,0.0,3213.0,2870.0,20.407665505226483,0.0,111.95121951219514
,885.5,83.9,755.0,4411.0,20.074812967581046,1.902063024257538,17.116300158694173
,979.7,24.6,1773.0,4212.0,23.259734093067426,0.584045584045584,42.0940170940171
,548.0,156.0,562.0,3799.0,14.4248486443801,4.106343774677547,14.793366675440906
,1320.6,30.7,949.0,4079.0,32.3755822505516,0.7526354498651631,23.26550625153224
,712.4,96.8,453.0,3406.0,20.916030534351144,2.8420434527304757,13.30005871990605
,866.8,0.0,741.0,3247.0,26.695411148752697,0.0,22.821065599014474
,1009.4,186.9,414.0,3727.0,27.083445130131473,5.014757177354441,11.10812986316072
,325.5,0.0,587.0,2136.0,15.23876404494382,0.0,27.481273408239698
,354.6,244.2,312.0,1621.0,21.87538556446638,15.064774830351634,19.247378161628625
,424.6,0.0,417.0,1858.0,22.85252960172228,0.0,22.443487621097955
,1013.7,38.1,960.0,3434.0,29.51951077460687,1.1094933022714037,27.955736750145604
,1582.5,78.1,496.0,3705.0,42.71255060728745,2.1079622132253713,13.387314439946019
,2245.8,113.5,573.0,4404.0,50.994550408719356,2.5772025431425973,13.010899182561309
,953.8,47.0,46.0,2242.0,42.54237288135593,2.096342551293488,2.0517395182872438
,82.1,0.0,338.0,1244.0,6.59967845659164,0.0,27.170418006430868
,254.6,68.2,95.0,1529.0,16.651406147809027,4.460431654676259,6.213211249182472
,990.9,50.4,558.0,3601.0,27.517356289919466,1.3996112191058039,15.49569564009997
,251.2,0.0,873.0,1791.0,14.025683975432718,0.0,48.743718592964825
,504.3,58.5,338.0,3696.0,13.64448051948052,1.5827922077922076,9.145021645021645
,338.8,29.1,910.0,2545.0,13.31237721021611,1.143418467583497,35.75638506876228
,220.1,31.1,119.0,2633.0,8.359285985567794,1.1811621724268897,4.519559437903532
,0.0,0.0,0.0,9.0,0.0,0.0,0.0
,251.1,56.6,241.0,3466.0,7.2446624350836695,1.6330063473744951,6.9532602423542995
,345.6,71.6,402.0,4447.0,7.7715313694625605,1.6100742073307848,9.039802113784575
,327.1,117.2,666.0,5206.0,6.283134844410296,2.251248559354591,12.79293123319247
,1820.9,34.8,1592.0,4462.0,40.80905423576871,0.7799193186911698,35.67906768265352
,457.7,349.7,564.0,3450.0,13.266666666666666,10.13623188405797,16.34782608695652
,566.5,72.1,434.0,2218.0,25.541027953110913,3.250676284941388,19.56717763751127
,442.5,787.7,649.0,4088.0,10.824363992172211,19.268590998043052,15.875733855185912
,147.9,53.1,172.0,775.0,19.083870967741937,6.851612903225806,22.193548387096772
,630.2,95.9,597.0,5080.0,12.405511811023622,1.8877952755905512,11.751968503937007
,53.6,0.0,467.0,1968.0,2.7235772357723578,0.0,23.729674796747968
,564.7,68.4,434.0,4754.0,11.878418174169122,1.4387883887252841,9.129154396297855
,78.4,0.0,1077.0,1695.0,4.625368731563422,0.0,63.53982300884956
,1265.7,73.6,1001.0,4459.0,28.385288181206548,1.6505943036555282,22.448979591836736
,498.5,0.0,2953.0,3604.0,13.831853496115427,0.0,81.93673695893452
,407.6,31.8,311.0,3717.0,10.965832660747916,0.8555286521388216,8.36696260425074
,630.5,0.0,2975.0,3300.0,19.106060606060606,0.0,90.15151515151516
,264.9,0.0,1421.0,1950.0,13.584615384615384,0.0,72.87179487179488
,0.0,0.0,0.0,5.0,0.0,0.0,0.0
,551.9,0.0,1695.0,2418.0,22.82464846980976,0.0,70.09925558312655
,0.0,0.0,0.0,15.0,0.0,0.0,0.0
,960.3,0.0,2556.0,2959.0,32.45353159851301,0.0,86.38053396417709
,846.1,2236.9,410.0,3895.0,21.722721437740695,57.43003851091143,10.526315789473683
,916.4,0.0,2471.0,3125.0,29.3248,0.0,79.072
,221.0,786.3,446.0,4204.0,5.256898192197907,18.70361560418649,10.608943862987632
,655.2,0.0,4371.0,3745.0,17.49532710280374,0.0,116.71562082777037
,305.5,498.3,227.0,2784.0,10.973419540229886,17.898706896551726,8.153735632183908
,40.6,0.0,2737.0,2460.0,1.6504065040650409,0.0,111.260162601626
,2495.6,2519.1,958.0,4461.0,55.9426137637301,56.4694014794889,21.475005604124636
,271.0,0.0,2390.0,2364.0,11.463620981387479,0.0,101.09983079526226
,149.3,180.6,38.0,1336.0,11.175149700598803,13.517964071856287,2.844311377245509
,672.0,0.0,2389.0,2955.0,22.741116751269036,0.0,80.84602368866328
,2160.5,37.8,4051.0,4853.0,44.51885431691737,0.7788996497012156,83.47413970739748
,650.5,585.6,542.0,3427.0,18.981616574263207,17.087831922964693,15.815582141815
,1067.3,0.0,2310.0,3541.0,30.141203049985876,0.0,65.23580909347642
,1331.1,2237.0,1548.0,6279.0,21.199235547061633,35.626692148431275,24.653607262302916
,1246.9,32.9,3989.0,3570.0,34.92717086834734,0.9215686274509802,111.73669467787116
,689.2,989.1,293.0,3684.0,18.707926167209557,26.8485342019544,7.953311617806731
,1569.9,0.0,4093.0,4691.0,33.46621189511831,0.0,87.25218503517374
,150.0,925.1,464.0,3585.0,4.184100418410042,25.804741980474198,12.942817294281731
,351.2,0.0,1505.0,2061.0,17.040271712760795,0.0,73.0228044638525
,688.0,1151.2,466.0,3978.0,17.295123177476118,28.93916540975365,11.714429361488184
,564.2,0.0,1845.0,2442.0,23.104013104013106,0.0,75.55282555282555
,399.2,1130.5,351.0,3862.0,10.336613153806319,29.272397721387883,9.088555152770585
,263.7,0.0,1500.0,2147.0,12.282254308337215,0.0,69.86492780624125
,486.8,318.2,524.0,2132.0,22.833020637898688,14.924953095684804,24.577861163227016
,138.4,0.0,1448.0,2040.0,6.784313725490196,0.0,70.98039215686275
,356.2,496.1,457.0,3405.0,10.461086637298092,14.569750367107195,13.42143906020558
,469.0,0.0,1580.0,2505.0,18.722554890219563,0.0,63.07385229540918
,576.7,1041.9,586.0,4871.0,11.839458016834326,21.389858345308973,12.030383904742353
,518.3,0.0,4138.0,3782.0,13.70438921205711,0.0,109.4130089899524
,768.9,0.0,5215.0,4488.0,17.13235294117647,0.0,116.19875222816401
,840.3,819.5,368.0,2505.0,33.544910179640716,32.71457085828343,14.690618762475049
,1133.1,66.2,6975.0,5278.0,21.468359226979917,1.2542629784009096,132.1523304281925
,598.0,2929.5,91.0,3880.0,15.412371134020619,75.50257731958763,2.345360824742268
,129.0,0.0,2395.0,2502.0,5.155875299760192,0.0,95.7234212629896
,792.1,2017.6,489.0,5569.0,14.223379421799246,36.22912551625067,8.780750583587718
,144.2,0.0,1222.0,4280.0,3.369158878504672,0.0,28.551401869158877
,906.4,1978.4,587.0,4351.0,20.831992645368878,45.47000689496667,13.491151459434613
,342.0,33.8,481.0,4191.0,8.16034359341446,0.8064900978286804,11.476974469100455
,523.0,1992.2,418.0,4225.0,12.378698224852071,47.15266272189349,9.893491124260354
,359.2,0.0,739.0,5660.0,6.3462897526501765,0.0,13.056537102473499
,682.1,1739.4,239.0,3897.0,17.50320759558635,44.63433410315628,6.13292276109828
,543.5,25.4,225.0,5633.0,9.648499911237352,0.4509142552813776,3.9943191904846445
,1350.7,23.4,1089.0,6117.0,22.081085499427825,0.38254046101029915,17.802844531633152
,1323.9,61.2,966.0,2664.0,49.69594594594595,2.2972972972972974,36.26126126126126
,799.4,2100.5,607.0,4515.0,17.705426356589147,46.522702104097455,13.444075304540421
,597.0,81.3,1813.0,3638.0,16.41011544804838,2.2347443650357337,49.83507421660253
,371.2,1570.1,312.0,3923.0,9.462146316594442,40.0229416263064,7.953097119551364
,772.1,54.2,567.0,4442.0,17.381809995497523,1.220171094101756,12.764520486267447
,593.0,1297.0,346.0,3832.0,15.474947807933196,33.84655532359081,9.029227557411273
,412.3,26.4,774.0,6382.0,6.4603572547790655,0.4136634283923535,12.127859605139454
,1836.4,2651.8,735.0,5961.0,30.806911592014764,44.48582452608623,12.330145948666331
,28.5,0.0,54.0,5923.0,0.48117508019584665,0.0,0.9117001519500253
,1172.4,527.7,529.0,5921.0,19.800709339638576,8.912345887519,8.934301638236784
,0.0,0.0,413.0,6548.0,0.0,0.0,6.307269395235187
,103.8,0.0,64.0,5414.0,1.9172515700036938,0.0,1.1821204285186553
,141.7,0.0,109.0,5165.0,2.7434656340755077,0.0,2.1103581800580833
,548.8,442.5,338.0,3175.0,17.28503937007874,13.937007874015746,10.645669291338583
,154.6,0.0,181.0,3289.0,4.700516874429918,0.0,5.5031924597141995
,1196.0,1797.3,218.0,4347.0,27.513227513227513,41.34575569358178,5.014952841039798
,611.2,0.0,752.0,3651.0,16.740619008490825,0.0,20.597096685839496
,440.1,2213.9,791.0,4257.0,10.338266384778013,52.00610758750294,18.581160441625556
,263.4,0.0,1901.0,3436.0,7.665890570430733,0.0,55.32596041909197
,309.6,1585.2,351.0,2820.0,10.97872340425532,56.212765957446805,12.446808510638299
,449.3,0.0,1836.0,2647.0,16.973932754061202,0.0,69.36154136758594
,693.9,2347.9,126.0,4264.0,16.2734521575985,55.06332082551595,2.954971857410882
,299.2,0.0,2354.0,1748.0,17.116704805491988,0.0,134.66819221967964
,1334.0,2544.0,354.0,4209.0,31.693989071038253,60.44191019244476,8.41054882394868
,1432.5,106.0,4447.0,5300.0,27.028301886792455,2.0,83.90566037735849
,699.4,1332.9,249.0,3517.0,19.886266704577764,37.89877736707422,7.079897640034121
,490.1,0.0,3864.0,3650.0,13.427397260273974,0.0,105.86301369863014
,5265.4,1955.9,51.0,4799.0,109.71869139404042,40.756407584913525,1.0627214002917276
,452.1,26.8,3643.0,3366.0,13.431372549019608,0.7961972667855021,108.22935234699939
,1411.2,428.7,111.0,2822.0,50.00708717221829,15.19135364989369,3.933380581148122
,1181.9,23.5,4039.0,5073.0,23.29785136999803,0.46323674354425387,79.61758328405283
,1128.4,501.7,32.0,2328.0,48.47079037800688,21.550687285223365,1.3745704467353952
,3224.2,1873.2,31.0,3560.0,90.56741573033707,52.61797752808989,0.8707865168539325
,972.8,27.7,3568.0,3656.0,26.60831509846827,0.7576586433260394,97.59299781181619
,2569.9,2840.1,553.0,6479.0,39.66507177033493,43.83546843648711,8.535267788238926
,390.8,0.0,2988.0,2726.0,14.336023477622891,0.0,109.61115187087307
,555.4,1169.4,42.0,2088.0,26.599616858237546,56.00574712643679,2.0114942528735633
,2067.8,0.0,4402.0,5103.0,40.521262002743484,0.0,86.26298255927885
,1100.6,2682.8,101.0,4385.0,25.09920182440137,61.181299885974916,2.3033067274800456
,628.4,0.0,4068.0,3961.0,15.86468063620298,0.0,102.70133804594799
,409.5,2392.2,281.0,4228.0,9.685430463576159,56.57994323557237,6.646168401135288
,1179.7,49.0,3590.0,4686.0,25.17498932991891,1.0456679470763979,76.61118224498506
,312.1,1736.0,175.0,3005.0,10.386023294509151,57.770382695507486,5.823627287853577
,177.2,0.0,1931.0,2719.0,6.517101875689592,0.0,71.01875689591762
,619.2,2314.4,410.0,3493.0,17.726882336100775,66.2582307472087,11.737761236759232
,927.9,0.0,3009.0,3633.0,25.540875309661438,0.0,82.8241123038811
,257.0,2166.0,0.0,3131.0,8.208240178856595,69.17917598211434,0.0
,544.0,24.7,2795.0,3272.0,16.625916870415647,0.7548899755501222,85.42176039119805
,372.8,2495.0,191.0,4071.0,9.157455170719725,61.287153033652665,4.691721935642349
,1477.0,31.8,3368.0,3886.0,38.00823468862583,0.8183221821924859,86.67009778692744
,1093.6,3122.2,30.0,4351.0,25.134451850149386,71.75821650195357,0.689496667432774
,506.9,0.0,2718.0,3542.0,14.311123658949745,0.0,76.73630717108978
,680.0,2479.7,29.0,3674.0,18.508437670114315,67.49319542732715,0.7893304300489928
,511.1,23.2,1459.0,1862.0,27.448979591836736,1.2459720730397421,78.35660580021482
,2870.6,2242.8,256.0,4800.0,59.80416666666667,46.72500000000001,5.333333333333334
,436.9,0.0,2389.0,3282.0,13.312004875076171,0.0,72.79098110907984
,2144.1,2011.9,93.0,3933.0,54.51563691838292,51.15433511314519,2.364607170099161
,1623.1,29.7,2881.0,4396.0,36.922202001819834,0.675614194722475,65.5368516833485
,199.0,100.7,0.0,636.0,31.289308176100626,15.833333333333332,0.0
,2488.2,1403.9,0.0,2658.0,93.61173814898419,52.817908201655385,0.0
,908.7,72.2,5070.0,6094.0,14.911388250738433,1.1847719067935674,83.19658680669511
,1733.2,1096.3,413.0,3103.0,55.855623590074124,35.330325491459874,13.309700290041896
,1054.3,25.6,2913.0,3900.0,27.03333333333333,0.6564102564102564,74.6923076923077
,1667.3,2106.3,78.0,3933.0,42.392575642003564,53.554538520213576,1.9832189168573606
,922.7,24.5,2332.0,4377.0,21.08064884624172,0.5597441169750971,53.278501256568426
,584.5,1834.4,31.0,3042.0,19.214332675871137,60.302432610124924,1.0190664036817882
,653.7,30.0,1938.0,2781.0,23.505933117583606,1.0787486515641855,69.68716289104638
,869.8,2264.7,23.0,3402.0,25.56731334509112,66.56966490299823,0.6760728982951205
,236.8,0.0,1049.0,2298.0,10.30461270670148,0.0,45.64838990426458
,413.4,2357.6,64.0,3851.0,10.734874058686055,61.22046221760581,1.661905998441963
,940.4,38.6,3983.0,5993.0,15.69164024695478,0.6440847655598199,66.46087101618555
,421.5,2916.4,57.0,3921.0,10.749808722264728,74.37898495281816,1.4537107880642692
,1275.6,32.8,2818.0,3955.0,32.25284450063211,0.8293299620733249,71.25158027812894
,917.4,1744.2,104.0,2496.0,36.754807692307686,69.8798076923077,4.166666666666666
,827.1,0.0,4592.0,4224.0,19.580965909090907,0.0,108.71212121212122
,528.2,2451.7,0.0,2970.0,17.784511784511785,82.54882154882154,0.0
,453.1,29.7,4951.0,4391.0,10.318833978592576,0.6763835117285356,112.75335914370304
,1281.4,4342.1,72.0,4952.0,25.876413570274636,87.68376413570276,1.4539579967689822
,729.1,48.0,4161.0,4686.0,15.559112249253095,1.0243277848911652,88.79641485275287
,1961.6,2583.2,1177.0,7249.0,27.06028417712788,35.63526003586701,16.236722306525035
,514.4,23.0,1924.0,2215.0,23.223476297968396,1.038374717832957,86.86230248306998
,1955.1,4390.7,178.0,5625.0,34.75733333333333,78.05688888888889,3.164444444444445
,420.4,127.3,1253.0,2314.0,18.167675021607604,5.5012964563526365,54.148660328435604
,611.5,1676.6,57.0,2209.0,27.682209144409235,75.8985966500679,2.5803531009506564
,614.7,2003.9,98.0,3191.0,19.263553744907554,62.798495769351305,3.0711375744280787
,900.2,3865.2,61.0,5109.0,17.619886474848308,75.65472695243687,1.1939714229790566
,960.4,34.7,2871.0,5142.0,18.67755737067289,0.6748346946713342,55.8343057176196
,0.0,0.0,0.0,0.0,,,
,728.8,3112.3,410.0,5613.0,12.984143951541064,55.4480669873508,7.304471761981116
,328.1,2304.4,260.0,3999.0,8.204551137784447,57.62440610152538,6.501625406351589
,616.2,1825.7,215.0,3714.0,16.591276252019387,49.15724286483576,5.788906838987614
,339.6,2297.7,25.0,3452.0,9.837775202780998,66.5614136732329,0.7242178447276941
,1572.1,4253.1,243.0,5488.0,28.646137026239067,77.49817784256561,4.427842565597668
,713.9,2613.6,59.0,3509.0,20.344827586206897,74.48275862068965,1.6813907096038756
,771.2,5860.7,180.0,6218.0,12.402701833386942,94.25377935027339,2.8948214860083628
,3666.1,3234.1,2088.0,7075.0,51.817667844522965,45.71166077738516,29.51236749116608
,468.7,2108.3,90.0,3074.0,15.247234873129473,68.58490566037736,2.9277813923227063
,981.7,1260.5,2105.0,3090.0,31.77022653721683,40.79288025889968,68.12297734627832
